Company,Symbol,Date,Close,High,Low,Open,Volume,Yearly,Containings
Realme,A1396,2009-05-08,4.409,4.505,4.377,4.5,442650,255546,255546
Realme,A1397,2009-05-09,4.444,4.52,4.3,4.409,574630,255547,255547
Realme,A1398,2009-05-10,4.567,4.63,4.427,4.427,432840,255548,255548
Realme,A1399,2009-05-11,4.536,4.72,4.5,4.561,644370,255549,255549
Motorola,A1400,2009-02-01,4.547,4.759,4.526,4.705,591120,255550,255550
Motorola,A1401,2009-02-02,4.607,4.7,4.454,4.51,484960,255551,255551
Motorola,A1402,2009-02-03,4.458,4.63,4.441,4.63,511000,255552,255552
Motorola,A1403,2009-02-04,4.53,4.54,4.4,4.46,404980,255553,255553
Motorola,A1404,2009-02-05,4.4,4.64,4.36,4.556,406150,255554,255554
Motorola,A1405,2009-02-06,4.397,4.5,4.364,4.428,331010,255555,255555
Motorola,A1406,2009-02-07,4.395,4.52,4.37,4.38,305680,255556,255556
Motorola,A1407,2009-02-08,4.44,4.501,4.37,4.413,247080,255557,255557
Motorola,A1408,2009-02-09,4.299,4.557,4.272,4.489,559060,255558,255558
Motorola,A1409,2009-02-10,3.99,4.349,3.987,4.313,933430,255559,255559
Motorola,A1410,2009-02-11,4.098,4.101,3.922,4.005,602350,255560,255560
Motorola,A1411,2009-02-12,4.053,4.19,4.026,4.107,415420,255561,255561
Motorola,A1412,2009-02-13,3.88,4.057,3.67,4.03,955140,255562,255562
Motorola,A1413,2009-02-14,3.66,3.83,3.63,3.83,1010000,255563,255563
Motorola,A1414,2009-02-15,3.505,3.856,3.441,3.76,1290000,255564,255564
Motorola,A1415,2009-02-16,3.316,3.505,3.231,3.448,1920000,255565,255565
Motorola,A1416,2009-02-17,3.361,3.479,3.22,3.316,618740,255566,255566
Motorola,A1417,2009-02-18,3.34,3.366,3.154,3.334,792540,255567,255567
Motorola,A1418,2009-02-19,3.085,3.362,3.05,3.362,1020000,255568,255568
Motorola,A1419,2009-02-20,3.16,3.219,2.902,3.197,975920,255569,255569
Motorola,A1420,2009-02-21,3.439,3.455,3.18,3.22,1060000,255570,255570
Motorola,A1421,2009-02-22,3.359,3.528,3.32,3.528,748230,255571,255571
Motorola,A1422,2009-02-23,3.587,3.623,3.32,3.34,645600,255572,255572
Motorola,A1423,2009-02-24,3.51,3.633,3.432,3.633,546470,255573,255573
Motorola,A1424,2009-02-25,3.49,3.5,3.36,3.469,288020,255574,255574
Motorola,A1425,2009-02-26,3.46,3.524,3.442,3.452,299190,255575,255575
Motorola,A1426,2009-02-27,3.31,3.57,3.3,3.504,406320,255576,255576
Motorola,A1427,2009-02-28,3.5,3.549,3.35,3.389,599230,255577,255577
Motorola,A1428,2009-03-01,3.458,3.67,3.45,3.67,773410,255578,255578
Motorola,A1429,2009-03-02,3.384,3.52,3.255,3.48,560340,255579,255579
Motorola,A1430,2009-03-03,3.52,3.577,3.401,3.475,529870,255580,255580
Motorola,A1431,2009-03-04,3.664,3.68,3.497,3.59,730670,255581,255581
Motorola,A1432,2009-03-05,3.461,3.714,3.45,3.663,482990,255582,255582
Motorola,A1433,2009-03-06,3.176,3.554,3.037,3.53,1180000,255583,255583
Motorola,A1434,2009-03-07,3.152,3.3,3.082,3.176,888710,255584,255584
Motorola,A1435,2009-03-08,3.148,3.226,3.112,3.152,292720,255585,255585
Motorola,A1436,2009-03-09,3.208,3.217,3.12,3.158,316570,255586,255586
Motorola,A1437,2009-03-10,3.199,3.359,3.09,3.359,1050000,255587,255587
Motorola,A1438,2009-03-11,3.12,3.174,3.094,3.104,371160,255588,255588
Motorola,A1439,2009-03-12,2.553,3.08,2.52,3.08,1890000,255589,255589
Motorola,A1440,2009-03-13,1.92,2.598,1.52,2.598,7240000,255590,255590
Motorola,A1441,2009-03-14,2.31,2.31,1.721,1.93,4130000,255591,255591
Motorola,A1442,2009-03-15,2.633,2.77,2.436,2.45,2650000,255592,255592
Motorola,A1443,2009-03-16,2.72,2.797,2.51,2.69,2210000,255593,255593
Motorola,A1444,2009-03-17,2.55,2.75,2.51,2.72,1030000,255594,255594
Motorola,A1445,2009-03-18,2.582,2.64,2.47,2.5,1060000,255595,255595
Motorola,A1446,2009-03-19,2.397,2.58,2.31,2.58,988080,255596,255596
Motorola,A1447,2009-03-20,2.381,2.5,2.364,2.43,944090,255597,255597
Motorola,A1448,2009-03-21,2.406,2.447,2.341,2.406,629590,255598,255598
Motorola,A1449,2009-03-22,2.305,2.399,2.262,2.399,775600,255599,255599
Motorola,A1450,2009-03-23,2.3,2.36,2.204,2.3,690870,255600,255600
Motorola,A1451,2009-03-24,2.07,2.303,2.052,2.275,1160000,255601,255601
Motorola,A1452,2009-03-25,2.11,2.177,2.065,2.168,598860,255602,255602
Motorola,A1453,2009-03-26,2.15,2.245,2,2.03,1300000,255603,255603
Motorola,A1454,2009-03-27,2.3,2.382,2.18,2.194,1640000,255604,255604
Motorola,A1455,2009-03-28,2.3,2.399,2.3,2.32,1160000,255605,255605
Motorola,A1456,2009-03-29,2.27,2.328,2.23,2.28,317910,255606,255606
Motorola,A1457,2009-03-30,2.184,2.3,2.175,2.3,331320,255607,255607
Motorola,A1458,2009-03-31,2.195,2.29,2.186,2.202,530260,255608,255608
Motorola,A1459,2009-04-01,2.36,2.36,2.195,2.195,379890,255609,255609
Motorola,A1460,2009-04-02,2.26,2.4,2.25,2.275,349840,255610,255610
Motorola,A1461,2009-04-03,2.209,2.35,2.2,2.318,487640,255611,255611
Motorola,A1462,2009-04-04,2.206,2.259,2.125,2.183,510180,255612,255612
Motorola,A1463,2009-04-05,2.354,2.38,2.158,2.206,949540,255613,255613
Motorola,A1464,2009-04-06,2.362,2.436,2.327,2.424,562930,255614,255614
Motorola,A1465,2009-04-07,2.26,2.418,2.25,2.375,411450,255615,255615
Motorola,A1466,2009-04-08,2.288,2.33,2.243,2.307,221600,255616,255616
Motorola,A1467,2009-04-09,2.32,2.326,2.26,2.264,335460,255617,255617
Motorola,A1468,2009-04-10,2.263,2.348,2.263,2.348,65750,255618,255618
Motorola,A1469,2009-04-11,2.231,2.26,2.157,2.226,447350,255619,255619
Motorola,A1470,2009-04-12,2.169,2.2,2.14,2.17,328420,255620,255620
Motorola,A1471,2009-04-13,2.123,2.168,2.072,2.14,246030,255621,255621
Motorola,A1472,2009-04-14,2.242,2.263,2.171,2.2,278500,255622,255622
Motorola,A1473,2009-04-15,2.21,2.337,2.181,2.295,222990,255623,255623
Motorola,A1474,2009-04-16,2.34,2.44,2.212,2.268,704070,255624,255624
Motorola,A1475,2009-04-17,2.428,2.49,2.345,2.345,639570,255625,255625
Motorola,A1476,2009-04-18,2.43,2.53,2.404,2.5,311810,255626,255626
Motorola,A1477,2009-04-19,2.5,2.55,2.351,2.43,354230,255627,255627
Motorola,A1478,2009-04-20,2.942,2.942,2.554,2.554,1680000,255628,255628
Motorola,A1479,2009-04-21,3.17,3.17,2.799,2.88,1450000,255629,255629
Motorola,A1480,2009-04-22,3.099,3.313,2.973,3.097,1610000,255630,255630
Motorola,A1481,2009-04-23,3.076,3.175,3.005,3.137,484130,255631,255631
Motorola,A1482,2009-04-24,3.128,3.169,3.015,3.045,468550,255632,255632
Motorola,A1483,2009-04-25,3.182,3.249,3.145,3.18,414150,255633,255633
Motorola,A1484,2009-04-26,3.1,3.219,2.93,3.173,447350,255634,255634
Motorola,A1485,2009-04-27,3.05,3.15,2.991,3.13,528810,255635,255635
Motorola,A1486,2009-04-28,3.07,3.165,3.045,3.085,443980,255636,255636
Motorola,A1487,2009-04-29,2.923,3.11,2.835,3.05,530200,255637,255637
Motorola,A1488,2009-04-30,2.987,3.059,2.812,2.9,587600,255638,255638
Motorola,A1489,2009-05-01,2.965,3.049,2.927,3.04,426650,255639,255639
Motorola,A1490,2009-05-02,2.874,3.039,2.853,3.022,321630,255640,255640
Motorola,A1491,2009-05-03,2.907,2.96,2.803,2.83,568950,255641,255641
Motorola,A1492,2009-05-04,2.815,2.973,2.788,2.945,630390,255642,255642
Motorola,A1493,2009-05-05,2.92,2.934,2.712,2.845,627290,255643,255643
Motorola,A1494,2009-05-06,3,3.05,2.932,2.932,606770,255644,255644
Motorola,A1495,2009-05-07,2.93,3.002,2.891,3,313620,255645,255645
Motorola,A1496,2009-05-08,2.971,2.971,2.836,2.836,237880,255646,255646
Motorola,A1497,2009-05-09,2.93,3.02,2.93,2.998,291890,255647,255647
Motorola,A1498,2009-05-10,2.94,2.98,2.88,2.98,256610,255648,255648
Motorola,A1499,2009-05-11,2.957,3.005,2.891,3.005,251530,255649,255649
Poco,A1500,2009-02-01,2.867,2.99,2.86,2.99,292120,255650,255650
Poco,A1501,2009-02-02,2.974,2.977,2.831,2.919,271890,255651,255651
Poco,A1502,2009-02-03,3.015,3.039,2.978,2.988,352360,255652,255652
Poco,A1503,2009-02-04,3.067,3.087,3.01,3.01,395000,255653,255653
Poco,A1504,2009-02-05,3.077,3.129,3.022,3.057,409760,255654,255654
Poco,A1505,2009-02-06,3.198,3.199,3.1,3.1,437960,255655,255655
Poco,A1506,2009-02-07,3.25,3.25,3.2,3.2,412960,255656,255656
Poco,A1507,2009-02-08,3.25,3.35,3.18,3.256,719610,255657,255657
Poco,A1508,2009-02-09,3.26,3.402,3.203,3.4,638890,255658,255658
Poco,A1509,2009-02-10,3.4,3.4,3.29,3.37,614750,255659,255659
Poco,A1510,2009-02-11,3.395,3.4,3.335,3.385,500920,255660,255660
Poco,A1511,2009-02-12,3.37,3.415,3.325,3.367,352180,255661,255661
Poco,A1512,2009-02-13,3.399,3.399,3.281,3.37,439740,255662,255662
Poco,A1513,2009-02-14,3.39,3.413,3.34,3.413,391800,255663,255663
Poco,A1514,2009-02-15,3.263,3.41,3.263,3.409,399140,255664,255664
Poco,A1515,2009-02-16,3.275,3.32,3.23,3.25,361940,255665,255665
Poco,A1516,2009-02-17,3.409,3.415,3.3,3.32,383920,255666,255666
Poco,A1517,2009-02-18,3.475,3.5,3.386,3.418,538780,255667,255667
Poco,A1518,2009-02-19,3.507,3.519,3.4,3.475,328960,255668,255668
Poco,A1519,2009-02-20,3.424,3.52,3.304,3.513,368010,255669,255669
Poco,A1520,2009-02-21,3.41,3.44,3.364,3.405,532800,255670,255670
Poco,A1521,2009-02-22,3.365,3.432,3.342,3.411,304090,255671,255671
Poco,A1522,2009-02-23,3.346,3.406,3.305,3.377,291110,255672,255672
Poco,A1523,2009-02-24,3.295,3.397,3.28,3.397,494820,255673,255673
Poco,A1524,2009-02-25,3.268,3.359,3.165,3.295,637630,255674,255674
Poco,A1525,2009-02-26,3.321,3.361,3.215,3.28,534880,255675,255675
Poco,A1526,2009-02-27,3.38,3.46,3.347,3.35,731980,255676,255676
Poco,A1527,2009-02-28,3.437,3.468,3.33,3.351,750490,255677,255677
Poco,A1528,2009-03-01,3.493,3.493,3.416,3.48,389360,255678,255678
Poco,A1529,2009-03-02,3.482,3.514,3.44,3.44,462350,255679,255679
Poco,A1530,2009-03-03,3.399,3.52,3.35,3.519,756710,255680,255680
Poco,A1531,2009-03-04,3.359,3.398,3.271,3.398,674330,255681,255681
Poco,A1532,2009-03-05,3.585,3.681,3.301,3.41,1240000,255682,255682
Poco,A1533,2009-03-06,3.616,3.749,3.6,3.65,988070,255683,255683
Poco,A1534,2009-03-07,3.634,3.69,3.615,3.665,338600,255684,255684
Poco,A1535,2009-03-08,3.605,3.669,3.56,3.56,440420,255685,255685
Poco,A1536,2009-03-09,3.627,3.65,3.566,3.566,299990,255686,255686
Poco,A1537,2009-03-10,3.589,3.73,3.532,3.655,574060,255687,255687
Poco,A1538,2009-03-11,3.589,3.628,3.467,3.58,499100,255688,255688
Poco,A1539,2009-03-12,3.608,3.632,3.545,3.57,280390,255689,255689
Poco,A1540,2009-03-13,3.622,3.645,3.588,3.639,376370,255690,255690
Poco,A1541,2009-03-14,3.683,3.695,3.605,3.695,417850,255691,255691
Poco,A1542,2009-03-15,3.605,3.68,3.605,3.65,401420,255692,255692
Poco,A1543,2009-03-16,3.592,3.649,3.587,3.634,299400,255693,255693
Poco,A1544,2009-03-17,3.67,3.67,3.501,3.57,566680,255694,255694
Poco,A1545,2009-03-18,3.45,3.575,3.37,3.55,648350,255695,255695
Poco,A1546,2009-03-19,3.4,3.499,3.4,3.451,493210,255696,255696
Poco,A1547,2009-03-20,3.296,3.433,3.296,3.433,574020,255697,255697
Poco,A1548,2009-03-21,3.26,3.309,3.2,3.286,534740,255698,255698
Poco,A1549,2009-03-22,3.13,3.261,3.125,3.22,543280,255699,255699
Poco,A1550,2009-03-23,3.18,3.239,3.131,3.15,367580,255700,255700
Poco,A1551,2009-03-24,3.233,3.233,3.131,3.181,319690,255701,255701
Poco,A1552,2009-03-25,3.24,3.268,3.2,3.242,427180,255702,255702
Poco,A1553,2009-03-26,3.15,3.249,3.133,3.207,407720,255703,255703
Poco,A1554,2009-03-27,3.092,3.152,3.05,3.152,545710,255704,255704
Poco,A1555,2009-03-28,3.104,3.134,3.075,3.102,193000,255705,255705
Poco,A1556,2009-03-29,3.074,3.122,3.06,3.1,367450,255706,255706
Poco,A1557,2009-03-30,3.003,3.073,3.001,3.059,338030,255707,255707
Poco,A1558,2009-03-31,2.996,3.049,2.91,3.011,566860,255708,255708
Poco,A1559,2009-04-01,3.058,3.081,3.011,3.016,261260,255709,255709
Poco,A1560,2009-04-02,3.25,3.299,3.048,3.06,586890,255710,255710
Poco,A1561,2009-04-03,3.194,3.231,3.175,3.19,372050,255711,255711
Poco,A1562,2009-04-04,3.17,3.239,3.16,3.239,185050,255712,255712
Poco,A1563,2009-04-05,3.135,3.178,3.102,3.17,237630,255713,255713
Poco,A1564,2009-04-06,3.214,3.258,3.149,3.22,311690,255714,255714
Poco,A1565,2009-04-07,3.214,3.249,3.2,3.215,232550,255715,255715
Poco,A1566,2009-04-08,3.189,3.23,3.125,3.218,328810,255716,255716
Poco,A1567,2009-04-09,3.17,3.219,3.135,3.219,205890,255717,255717
Poco,A1568,2009-04-10,3.2,3.2,3.139,3.14,222980,255718,255718
Poco,A1569,2009-04-11,3.16,3.21,3.156,3.203,148570,255719,255719
Poco,A1570,2009-04-12,3.038,3.143,3.03,3.14,250530,255720,255720
Poco,A1571,2009-04-13,3.102,3.135,2.975,3.03,305690,255721,255721
Poco,A1572,2009-04-14,3.223,3.245,3.14,3.15,433450,255722,255722
Poco,A1573,2009-04-15,3.212,3.25,3.159,3.228,294920,255723,255723
Poco,A1574,2009-04-16,3.216,3.246,3.196,3.232,289320,255724,255724
Poco,A1575,2009-04-17,3.216,3.266,3.186,3.248,223150,255725,255725
Poco,A1576,2009-04-18,3.243,3.265,3.184,3.265,238260,255726,255726
Poco,A1577,2009-04-19,3.266,3.28,3.215,3.25,406240,255727,255727
Poco,A1578,2009-04-20,3.224,3.299,3.171,3.26,192080,255728,255728
Poco,A1579,2009-04-21,3.164,3.192,3.108,3.17,292020,255729,255729
Poco,A1580,2009-04-22,3.109,3.183,3.077,3.122,253940,255730,255730
Poco,A1581,2009-04-23,3.189,3.193,3.05,3.06,244830,255731,255731
Poco,A1582,2009-04-24,3.279,3.282,3.108,3.108,382860,255732,255732
Poco,A1583,2009-04-25,3.179,3.27,3.179,3.27,480300,255733,255733
Poco,A1584,2009-04-26,3.149,3.24,3.121,3.17,323390,255734,255734
Poco,A1585,2009-04-27,3.061,3.143,3.01,3.1,550610,255735,255735
Poco,A1586,2009-04-28,3.04,3.071,2.932,3.05,257420,255736,255736
Poco,A1587,2009-04-29,3.034,3.11,3.005,3.11,213680,255737,255737
Poco,A1588,2009-04-30,2.992,3.049,2.948,2.995,164160,255738,255738
Poco,A1589,2009-05-01,3.032,3.132,2.946,2.946,558950,255739,255739
Poco,A1590,2009-05-02,3.195,3.21,3.05,3.099,504080,255740,255740
Poco,A1591,2009-05-03,3.175,3.22,3.163,3.2,218880,255741,255741
Poco,A1592,2009-05-04,3.179,3.186,3.126,3.15,212600,255742,255742
Poco,A1593,2009-05-05,3.23,3.246,3.149,3.155,342210,255743,255743
Poco,A1594,2009-05-06,3.18,3.237,3.12,3.12,259850,255744,255744
Poco,A1595,2009-05-07,2.982,3.072,2.87,2.87,587710,255745,255745
Poco,A1596,2009-05-08,2.975,3.025,2.923,2.969,459330,255746,255746
Poco,A1597,2009-05-09,3.134,3.196,2.964,3.062,634190,255747,255747
Poco,A1598,2009-05-10,3.059,3.158,3.039,3.147,386310,255748,255748
Poco,A1599,2009-05-11,2.981,3.119,2.958,3.119,365260,255749,255749
Telpark,A1600,2009-02-01,2.904,2.954,2.87,2.9,514340,255750,255750
Telpark,A1601,2009-02-02,2.844,2.995,2.844,2.995,389670,255751,255751
Telpark,A1602,2009-02-03,2.8,2.907,2.78,2.85,508890,255752,255752
Telpark,A1603,2009-02-04,2.83,2.875,2.78,2.8,1080000,255753,255753
Telpark,A1604,2009-02-05,2.922,2.969,2.851,2.93,481410,255754,255754
Telpark,A1605,2009-02-06,2.931,2.96,2.861,2.928,509040,255755,255755
Telpark,A1606,2009-02-07,2.993,3.02,2.9,2.978,524520,255756,255756
Telpark,A1607,2009-02-08,2.945,3.015,2.945,3.015,416480,255757,255757
Telpark,A1608,2009-02-09,2.997,3.015,2.932,2.954,342410,255758,255758
Telpark,A1609,2009-02-10,2.922,2.986,2.86,2.942,558360,255759,255759
Telpark,A1610,2009-02-11,2.916,2.95,2.901,2.91,198880,255760,255760
Telpark,A1611,2009-02-12,2.869,2.95,2.84,2.95,337370,255761,255761
Telpark,A1612,2009-02-13,2.815,2.954,2.767,2.954,585910,255762,255762
Telpark,A1613,2009-02-14,2.656,2.846,2.62,2.815,761980,255763,255763
Telpark,A1614,2009-02-15,2.413,2.805,2.141,2.77,3150000,255764,255764
Telpark,A1615,2009-02-16,2.366,2.48,2.29,2.416,891250,255765,255765
Telpark,A1616,2009-02-17,2.4,2.4,2.334,2.39,399640,255766,255766
Telpark,A1617,2009-02-18,2.365,2.436,2.359,2.436,364620,255767,255767
Telpark,A1618,2009-02-19,2.266,2.409,2.23,2.409,675580,255768,255768
Telpark,A1619,2009-02-20,2.279,2.314,2.222,2.23,394950,255769,255769
Telpark,A1620,2009-02-21,1.794,2.2,1.72,2.2,3080000,255770,255770
Telpark,A1621,2009-02-22,1.541,1.85,1.461,1.85,2440000,255771,255771
Telpark,A1622,2009-02-23,1.69,1.86,1.551,1.551,2210000,255772,255772
Telpark,A1623,2009-02-24,1.865,1.87,1.69,1.782,1470000,255773,255773
Telpark,A1624,2009-02-25,1.854,1.895,1.76,1.891,985010,255774,255774
Telpark,A1625,2009-02-26,2.2,2.2,1.847,1.875,1380000,255775,255775
Telpark,A1626,2009-02-27,2.1,2.198,2,2.18,1220000,255776,255776
Telpark,A1627,2009-02-28,2.085,2.13,2.011,2.1,787150,255777,255777
Telpark,A1628,2009-03-01,2.049,2.247,2.022,2.107,898800,255778,255778
Telpark,A1629,2009-03-02,1.87,2.099,1.802,2.034,1200000,255779,255779
Telpark,A1630,2009-03-03,1.805,1.96,1.758,1.903,737250,255780,255780
Telpark,A1631,2009-03-04,1.59,1.823,1.58,1.823,1180000,255781,255781
Telpark,A1632,2009-03-05,1.462,1.646,1.406,1.62,1460000,255782,255782
Telpark,A1633,2009-03-06,1.5,1.627,1.431,1.489,940020,255783,255783
Telpark,A1634,2009-03-07,1.625,1.68,1.449,1.51,1140000,255784,255784
Telpark,A1635,2009-03-08,1.525,1.75,1.501,1.7,1170000,255785,255785
Telpark,A1636,2009-03-09,1.657,1.695,1.526,1.59,1150000,255786,255786
Telpark,A1637,2009-03-10,1.672,1.753,1.6,1.658,1360000,255787,255787
Telpark,A1638,2009-03-11,1.727,1.8,1.685,1.749,626240,255788,255788
Telpark,A1639,2009-03-12,1.69,1.769,1.562,1.769,532050,255789,255789
Telpark,A1640,2009-03-13,1.704,1.704,1.641,1.69,155370,255790,255790
Telpark,A1641,2009-03-14,1.6,1.739,1.6,1.739,334090,255791,255791
Telpark,A1642,2009-03-15,1.62,1.654,1.501,1.654,585340,255792,255792
Telpark,A1643,2009-03-16,1.631,1.631,1.536,1.56,406490,255793,255793
Telpark,A1644,2009-03-17,1.567,1.633,1.54,1.627,377130,255794,255794
Telpark,A1645,2009-03-18,1.649,1.665,1.573,1.61,565890,255795,255795
Telpark,A1646,2009-03-19,1.62,1.7,1.554,1.66,273090,255796,255796
Telpark,A1647,2009-03-20,1.609,1.679,1.591,1.67,341940,255797,255797
Telpark,A1648,2009-03-21,1.625,1.643,1.61,1.61,308100,255798,255798
Telpark,A1649,2009-03-22,1.593,1.663,1.593,1.62,194290,255799,255799
Telpark,A1650,2009-03-23,1.598,1.674,1.58,1.58,353280,255800,255800
Telpark,A1651,2009-03-24,1.605,1.669,1.591,1.668,535770,255801,255801
Telpark,A1652,2009-03-25,1.627,1.66,1.581,1.66,441910,255802,255802
Telpark,A1653,2009-03-26,1.6,1.662,1.591,1.591,565370,255803,255803
Telpark,A1654,2009-03-27,1.518,1.626,1.479,1.6,461580,255804,255804
Telpark,A1655,2009-03-28,1.44,1.477,1.404,1.404,735020,255805,255805
Telpark,A1656,2009-03-29,1.355,1.464,1.244,1.464,601110,255806,255806
Telpark,A1657,2009-03-30,1.595,1.595,1.3,1.392,1060000,255807,255807
Telpark,A1658,2009-03-31,1.599,1.682,1.5,1.641,889020,255808,255808
Telpark,A1659,2009-04-01,1.549,1.62,1.529,1.581,654600,255809,255809
Telpark,A1660,2009-04-02,1.464,1.53,1.356,1.516,277270,255810,255810
Telpark,A1661,2009-04-03,1.34,1.384,1.32,1.35,473040,255811,255811
Telpark,A1662,2009-04-04,1.308,1.387,1.264,1.37,925390,255812,255812
Telpark,A1663,2009-04-05,1.299,1.348,1.28,1.34,149120,255813,255813
Telpark,A1664,2009-04-06,1.268,1.346,1.268,1.33,176080,255814,255814
Telpark,A1665,2009-04-07,1.288,1.356,1.268,1.339,564920,255815,255815
Telpark,A1666,2009-04-08,1.341,1.359,1.27,1.331,189060,255816,255816
Telpark,A1667,2009-04-09,1.315,1.402,1.3,1.3,411000,255817,255817
Telpark,A1668,2009-04-10,1.27,1.354,1.27,1.302,364300,255818,255818
Telpark,A1669,2009-04-11,1.3,1.343,1.281,1.299,207470,255819,255819
Telpark,A1670,2009-04-12,1.304,1.35,1.304,1.341,197970,255820,255820
Telpark,A1671,2009-04-13,1.255,1.344,1.25,1.344,277040,255821,255821
Telpark,A1672,2009-04-14,1.248,1.29,1.21,1.255,303140,255822,255822
Telpark,A1673,2009-04-15,1.29,1.329,1.244,1.3,290340,255823,255823
Telpark,A1674,2009-04-16,1.283,1.315,1.256,1.3,114400,255824,255824
Telpark,A1675,2009-04-17,1.285,1.3,1.26,1.295,123310,255825,255825
Telpark,A1676,2009-04-18,1.27,1.295,1.247,1.263,141350,255826,255826
Telpark,A1677,2009-04-19,1.247,1.28,1.243,1.28,115480,255827,255827
Telpark,A1678,2009-04-20,1.2,1.259,1.199,1.241,164580,255828,255828
Telpark,A1679,2009-04-21,1.105,1.236,1.105,1.2,410560,255829,255829
Telpark,A1680,2009-04-22,1.14,1.184,1.121,1.121,286680,255830,255830
Telpark,A1681,2009-04-23,1.11,1.15,1.1,1.111,180680,255831,255831
Telpark,A1682,2009-04-24,1.158,1.158,1.1,1.1,100530,255832,255832
Telpark,A1683,2009-04-25,1.101,1.15,1.101,1.121,240060,255833,255833
Telpark,A1684,2009-04-26,1.085,1.12,1.072,1.115,363730,255834,255834
Telpark,A1685,2009-04-27,1.176,1.18,1.08,1.082,483470,255835,255835
Telpark,A1686,2009-04-28,1.228,1.25,1.2,1.226,354670,255836,255836
Telpark,A1687,2009-04-29,1.28,1.289,1.22,1.22,231570,255837,255837
Telpark,A1688,2009-04-30,1.23,1.3,1.188,1.29,235790,255838,255838
Telpark,A1689,2009-05-01,1.252,1.26,1.184,1.205,90310,255839,255839
Telpark,A1690,2009-05-02,1.4,1.59,1.33,1.42,1160000,255840,255840
Telpark,A1691,2009-05-03,1.379,1.42,1.333,1.35,242530,255841,255841
Telpark,A1692,2009-05-04,1.33,1.45,1.32,1.45,209970,255842,255842
Telpark,A1693,2009-05-05,1.23,1.349,1.15,1.32,275940,255843,255843
Telpark,A1694,2009-05-06,1.197,1.239,1.172,1.225,214080,255844,255844
Telpark,A1695,2009-05-07,1.16,1.19,1.122,1.122,125380,255845,255845
Telpark,A1696,2009-05-08,1.2,1.23,1.18,1.199,157160,255846,255846
Telpark,A1697,2009-05-09,1.2,1.23,1.14,1.23,162200,255847,255847
Telpark,A1698,2009-05-10,1.18,1.201,1.153,1.198,75280,255848,255848
Telpark,A1699,2009-05-11,1.14,1.173,1.11,1.133,191060,255849,255849
Vivo,A1700,2009-02-01,1.125,1.17,1.11,1.17,203690,255850,255850
Vivo,A1701,2009-02-02,1.137,1.149,1.12,1.149,175140,255851,255851
Vivo,A1702,2009-02-03,0.545,0.767,0.331,0.331,3190000,255852,255852
Vivo,A1703,2009-02-04,0.383,0.515,0.361,0.495,2660000,255853,255853
Vivo,A1704,2009-02-05,0.44,0.46,0.36,0.44,2450000,255854,255854
Vivo,A1705,2009-02-06,0.73,0.807,0.47,0.49,5060000,255855,255855
Vivo,A1706,2009-02-07,1.039,1.12,0.67,0.73,7480000,255856,255856
Vivo,A1707,2009-02-08,1.259,1.44,1.039,1.12,8140000,255857,255857
Vivo,A1708,2009-02-09,0.95,1.38,0.78,1.37,5090000,255858,255858
Vivo,A1709,2009-02-10,0.97,1.06,0.82,0.84,3040000,255859,255859
Vivo,A1710,2009-02-11,0.878,0.968,0.878,0.936,1420000,255860,255860
Vivo,A1711,2009-02-12,0.752,0.869,0.71,0.834,1420000,255861,255861
Vivo,A1712,2009-02-13,0.95,1,0.76,0.76,2570000,255862,255862
Vivo,A1713,2009-02-14,0.857,1.14,0.811,1.05,3670000,255863,255863
Vivo,A1714,2009-02-15,0.7,0.935,0.7,0.874,2360000,255864,255864
Vivo,A1715,2009-02-16,0.712,0.788,0.6,0.74,2089999,255865,255865
Vivo,A1716,2009-02-17,0.73,0.788,0.65,0.719,1720000,255866,255866
Vivo,A1717,2009-02-18,0.746,0.813,0.74,0.795,1470000,255867,255867
Vivo,A1718,2009-02-19,0.691,0.76,0.69,0.76,948410,255868,255868
Vivo,A1719,2009-02-20,0.627,0.709,0.604,0.682,2140000,255869,255869
Vivo,A1720,2009-02-21,0.562,0.6,0.55,0.6,1280000,255870,255870
Vivo,A1721,2009-02-22,0.52,0.574,0.505,0.574,2040000,255871,255871
Vivo,A1722,2009-02-23,0.47,0.525,0.456,0.522,2380000,255872,255872
Vivo,A1723,2009-02-24,0.527,0.55,0.475,0.5,2069999,255873,255873
Vivo,A1724,2009-02-25,0.533,0.58,0.515,0.539,1990000,255874,255874
Vivo,A1725,2009-02-26,0.509,0.548,0.49,0.525,1360000,255875,255875
Vivo,A1726,2009-02-27,0.47,0.483,0.436,0.483,2500000,255876,255876
Vivo,A1727,2009-02-28,0.41,0.475,0.405,0.475,1180000,255877,255877
Vivo,A1728,2009-03-01,0.447,0.48,0.4,0.4,2170000,255878,255878
Vivo,A1729,2009-03-02,0.463,0.498,0.452,0.46,1810000,255879,255879
Vivo,A1730,2009-03-03,0.457,0.463,0.422,0.463,359810,255880,255880
Vivo,A1731,2009-03-04,0.425,0.463,0.41,0.43,663360,255881,255881
Vivo,A1732,2009-03-05,0.406,0.44,0.404,0.434,2330000,255882,255882
Vivo,A1733,2009-03-06,0.415,0.433,0.41,0.413,1610000,255883,255883
Vivo,A1734,2009-03-07,0.406,0.429,0.4,0.41,707210,255884,255884
Vivo,A1735,2009-03-08,0.445,0.46,0.417,0.419,1290000,255885,255885
Vivo,A1736,2009-03-09,0.434,0.459,0.425,0.45,708190,255886,255886
